Sequence_ID	Progeny_Cell_ID
16_2_Blood_1_0	16_2_Blood_0_0
16_2_Blood_1_1	16_2_Blood_0_0
16_2_Blood_1_2	16_2_Blood_0_0
16_2_Blood_1_3	16_2_Blood_0_0
16_2_Blood_1_4	16_2_Blood_0_0
16_2_Blood_1_5	16_2_Blood_0_0
16_2_Blood_1_6	16_2_Blood_0_0
16_2_Blood_1_7	16_2_Blood_0_0
16_2_Blood_1_8	16_2_Blood_0_0
16_2_Blood_1_9	16_2_Blood_0_0
16_2_Blood_1_10	16_2_Blood_0_0
16_2_Blood_1_11	16_2_Blood_0_0
