Sequence_ID	Progeny_Cell_ID
0_42_Lung_1_0	0_42_Lung_0_0
0_42_Lung_1_1	0_42_Lung_0_0
0_42_Lung_1_2	0_42_Lung_0_0
0_42_Lung_1_3	0_42_Lung_0_0
0_42_Lung_1_4	0_42_Lung_0_0
